<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.02	02:46:00	4034.09	4035.30	4033.41	4034.40	319	0	4
2026.07.02	02:47:00	4034.40	4035.74	4034.40	4035.66	228	0	5
2026.07.02	02:48:00	4035.64	4035.85	4034.77	4034.81	215	0	20
2026.07.02	02:49:00	4034.81	4034.81	4034.06	4034.12	124	0	8
2026.07.02	02:50:00	4034.12	4035.51	4034.09	4034.63	192	0	11
2026.07.02	02:51:00	4034.63	4035.19	4034.53	4034.97	179	0	20
2026.07.02	02:52:00	4034.98	4035.39	4034.42	4035.23	200	0	8
2026.07.02	02:53:00	4035.23	4036.82	4035.23	4036.21	179	0	5
2026.07.02	02:54:00	4036.19	4036.99	4035.91	4036.45	188	0	0
2026.07.02	02:55:00	4036.46	4036.86	4036.14	4036.68	232	0	8
2026.07.02	02:56:00	4036.68	4036.77	4035.60	4036.17	204	0	13
2026.07.02	02:57:00	4036.17	4036.38	4035.66	4035.98	168	0	20
2026.07.02	02:58:00	4035.98	4036.15	4035.09	4035.33	190	0	21
2026.07.02	02:59:00	4035.33	4035.64	4034.92	4035.05	182	0	18
2026.07.02	03:00:00	4035.05	4036.46	4032.13	4032.37	433	0	0
2026.07.02	03:01:00	4032.37	4034.04	4032.18	4033.32	425	0	0
2026.07.02	03:02:00	4033.32	4035.65	4032.57	4035.32	467	0	0
2026.07.02	03:03:00	4035.33	4035.39	4030.72	4030.81	480	0	0
2026.07.02	03:04:00	4030.81	4034.27	4030.81	4033.11	442	0	0
2026.07.02	03:05:00	4033.17	4036.04	4032.41	4035.97	569	0	0
2026.07.02	03:06:00	4035.97	4040.51	4035.97	4037.15	494	0	0
2026.07.02	03:07:00	4037.16	4039.90	4037.07	4038.84	457	0	0
2026.07.02	03:08:00	4038.83	4040.20	4038.40	4039.64	505	0	0
2026.07.02	03:09:00	4039.64	4040.42	4038.16	4039.24	533	0	0
2026.07.02	03:10:00	4039.22	4042.69	4038.91	4042.69	409	0	0
2026.07.02	03:11:00	4042.69	4043.13	4041.56	4041.97	364	0	0
2026.07.02	03:12:00	4041.97	4046.27	4040.91	4043.32	382	0	0
2026.07.02	03:13:00	4043.32	4043.76	4041.92	4043.63	390	0	0
2026.07.02	03:14:00	4043.63	4045.07	4043.01	4044.87	446	0	0
2026.07.02	03:15:00	4044.87	4044.87	4042.78	4043.19	352	0	0
2026.07.02	03:16:00	4043.19	4044.88	4042.84	4044.83	298	0	0
2026.07.02	03:17:00	4044.82	4045.36	4043.81	4045.16	293	0	0
2026.07.02	03:18:00	4045.16	4045.73	4043.89	4043.90	329	0	0
2026.07.02	03:19:00	4043.96	4043.98	4040.21	4040.90	463	0	0
2026.07.02	03:20:00	4040.93	4042.15	4040.73	4042.03	318	0	0
2026.07.02	03:21:00	4042.03	4042.80	4041.54	4042.52	245	0	0
2026.07.02	03:22:00	4042.52	4044.39	4041.92	4044.19	279	0	0
2026.07.02	03:23:00	4044.17	4045.03	4043.43	4043.48	313	0	0
2026.07.02	03:24:00	4043.49	4046.65	4043.48	4046.58	317	0	0
2026.07.02	03:25:00	4046.56	4048.57	4046.15	4046.92	286	0	0
2026.07.02	03:26:00	4046.88	4046.92	4044.78	4045.88	254	0	0
2026.07.02	03:27:00	4045.87	4046.01	4044.76	4044.86	199	0	0
2026.07.02	03:28:00	4044.86	4045.82	4043.89	4045.07	313	0	0
2026.07.02	03:29:00	4045.11	4046.43	4044.57	4046.42	285	0	0
2026.07.02	03:30:00	4046.42	4046.76	4044.39	4044.43	397	0	0
2026.07.02	03:31:00	4044.51	4044.77	4043.09	4043.50	392	0	0
2026.07.02	03:32:00	4043.52	4043.76	4042.26	4043.45	346	0	0
2026.07.02	03:33:00	4043.45	4045.65	4042.98	4045.04	395	0	0
2026.07.02	03:34:00	4045.04	4045.83	4044.63	4044.80	231	0	0
2026.07.02	03:35:00	4044.81	4045.27	4043.72	4044.52	302	0	0
2026.07.02	03:36:00	4044.52	4046.16	4044.50	4044.91	230	0	0
2026.07.02	03:37:00	4044.91	4044.91	4043.30	4043.51	308	0	0
2026.07.02	03:38:00	4043.51	4044.24	4043.10	4043.51	272	0	0
2026.07.02	03:39:00	4043.51	4043.61	4042.42	4043.10	247	0	0
2026.07.02	03:40:00	4043.10	4043.10	4041.31	4041.53	375	0	0
2026.07.02	03:41:00	4041.53	4041.80	4039.87	4040.45	340	0	0
2026.07.02	03:42:00	4040.45	4041.11	4038.07	4038.27	281	0	0
2026.07.02	03:43:00	4038.27	4039.91	4038.07	4039.88	313	0	0
2026.07.02	03:44:00	4039.88	4040.34	4038.62	4039.29	222	0	0
2026.07.02	03:45:00	4039.29	4041.89	4039.29	4041.70	347	0	0
2026.07.02	03:46:00	4041.70	4044.04	4041.49	4043.98	279	0	0
2026.07.02	03:47:00	4043.98	4046.28	4043.98	4045.17	366	0	0
2026.07.02	03:48:00	4045.17	4045.93	4044.50	4045.48	309	0	0
2026.07.02	03:49:00	4045.48	4052.60	4045.47	4050.56	602	0	0
2026.07.02	03:50:00	4050.52	4051.64	4049.61	4049.91	353	0	0
2026.07.02	03:51:00	4049.91	4052.20	4049.72	4051.37	366	0	0
2026.07.02	03:52:00	4051.37	4051.68	4049.45	4051.54	299	0	0
2026.07.02	03:53:00	4051.54	4052.49	4051.07	4051.09	303	0	0
2026.07.02	03:54:00	4051.09	4051.16	4049.97	4051.05	285	0	0
2026.07.02	03:55:00	4051.05	4051.26	4048.88	4050.56	308	0	0
2026.07.02	03:56:00	4050.56	4050.90	4049.78	4050.32	292	0	0
2026.07.02	03:57:00	4050.32	4051.45	4049.61	4051.13	292	0	0
2026.07.02	03:58:00	4051.13	4051.22	4049.88	4050.15	177	0	0
2026.07.02	03:59:00	4050.16	4051.99	4049.72	4051.94	437	0	0
2026.07.02	04:00:00	4051.94	4061.62	4050.43	4061.44	794	0	0
2026.07.02	04:01:00	4061.44	4063.41	4057.47	4063.16	626	0	0
2026.07.02	04:02:00	4063.10	4068.54	4061.84	4066.79	640	0	0
2026.07.02	04:03:00	4066.80	4067.10	4064.36	4066.54	503	0	0
2026.07.02	04:04:00	4066.54	4066.58	4062.13	4065.00	626	0	0
2026.07.02	04:05:00	4065.00	4066.17	4063.00	4063.03	462	0	0
2026.07.02	04:06:00	4063.03	4064.55	4061.89	4064.40	432	0	0
2026.07.02	04:07:00	4064.40	4064.59	4061.48	4061.86	509	0	0
2026.07.02	04:08:00	4061.92	4065.59	4060.82	4065.57	423	0	0
2026.07.02	04:09:00	4065.57	4065.57	4063.32	4064.41	469	0	0
2026.07.02	04:10:00	4064.44	4067.36	4064.20	4065.87	713	0	0
2026.07.02	04:11:00	4065.87	4067.85	4065.50	4066.64	664	0	0
2026.07.02	04:12:00	4066.64	4067.73	4065.82	4066.08	518	0	0
2026.07.02	04:13:00	4066.08	4066.78	4065.41	4066.46	588	0	0
2026.07.02	04:14:00	4066.37	4066.50	4064.50	4065.19	597	0	0
2026.07.02	04:15:00	4065.16	4065.81	4061.61	4061.82	746	0	0
2026.07.02	04:16:00	4061.82	4063.54	4061.71	4062.54	579	0	0
2026.07.02	04:17:00	4062.54	4062.68	4059.76	4060.55	547	0	0
2026.07.02	04:18:00	4060.55	4061.64	4060.18	4061.59	362	0	0
2026.07.02	04:19:00	4061.59	4061.67	4059.93	4060.77	298	0	0
2026.07.02	04:20:00	4060.77	4061.15	4056.77	4057.09	320	0	0
2026.07.02	04:21:00	4057.10	4057.52	4054.39	4055.76	407	0	0
2026.07.02	04:22:00	4055.76	4055.80	4054.31	4054.95	406	0	0
2026.07.02	04:23:00	4054.95	4056.81	4053.82	4054.44	462	0	0
2026.07.02	04:24:00	4054.44	4055.13	4051.82	4052.38	414	0	0
2026.07.02	04:25:00	4052.37	4055.00	4052.20	4054.49	323	0	0
2026.07.02	04:26:00	4054.49	4055.58	4053.14	4053.66	392	0	0
2026.07.02	04:27:00	4053.67	4054.28	4051.29	4051.37	419	0	0
2026.07.02	04:28:00	4051.33	4053.38	4050.13	4053.34	340	0	0
2026.07.02	04:29:00	4053.32	4054.10	4052.72	4053.25	350	0	0
2026.07.02	04:30:00	4053.25	4054.97	4051.01	4053.62	463	0	0
2026.07.02	04:31:00	4053.62	4054.17	4052.07	4053.55	431	0	0
2026.07.02	04:32:00	4053.56	4054.12	4049.76	4050.41	407	0	0
2026.07.02	04:33:00	4050.41	4051.49	4046.30	4046.73	443	0	0
2026.07.02	04:34:00	4046.73	4048.17	4046.41	4048.17	363	0	0
2026.07.02	04:35:00	4048.17	4050.21	4046.65	4049.19	405	0	0
2026.07.02	04:36:00	4049.19	4051.13	4048.76	4051.13	327	0	0
2026.07.02	04:37:00	4051.13	4052.81	4051.02	4051.87	319	0	0
2026.07.02	04:38:00	4051.91	4052.92	4050.67	4052.27	299	0	0
2026.07.02	04:39:00	4052.27	4053.64	4051.29	4053.55	346	0	0
2026.07.02	04:40:00	4053.55	4055.50	4052.99	4053.07	361	0	0
2026.07.02	04:41:00	4053.08	4053.87	4049.81	4051.51	350	0	0
2026.07.02	04:42:00	4051.51	4053.37	4050.17	4050.21	415	0	0
2026.07.02	04:43:00	4050.21	4051.96	4049.70	4051.88	364	0	0
2026.07.02	04:44:00	4051.88	4052.01	4047.73	4047.74	320	0	0
2026.07.02	04:45:00	4047.74	4048.15	4045.25	4047.58	357	0	0
2026.07.02	04:46:00	4047.58	4049.61	4047.58	4048.78	342	0	0
2026.07.02	04:47:00	4048.78	4051.54	4048.76	4050.72	308	0	0
2026.07.02	04:48:00	4050.72	4053.51	4050.34	4052.87	349	0	0
2026.07.02	04:49:00	4052.87	4053.76	4052.02	4052.72	328	0	0
2026.07.02	04:50:00	4052.72	4053.49	4052.00	4053.00	382	0	0
2026.07.02	04:51:00	4053.00	4053.84	4052.03	4052.22	340	0	0
2026.07.02	04:52:00	4052.21	4054.96	4051.61	4054.79	350	0	0
2026.07.02	04:53:00	4054.79	4055.34	4053.41	4053.86	332	0	0
2026.07.02	04:54:00	4053.86	4054.22	4052.90	4053.89	320	0	0
2026.07.02	04:55:00	4053.93	4055.13	4053.52	4054.76	410	0	0
2026.07.02	04:56:00	4054.75	4056.42	4054.00	4054.02	455	0	0
2026.07.02	04:57:00	4054.02	4054.86	4052.50	4052.73	388	0	0
2026.07.02	04:58:00	4052.73	4053.46	4049.24	4049.99	449	0	0
2026.07.02	04:59:00	4049.99	4050.50	4049.20	4050.30	296	0	0
2026.07.02	05:00:00	4050.27	4051.11	4048.89	4049.65	412	0	0
2026.07.02	05:01:00	4049.65	4049.74	4046.44	4047.52	434	0	0
2026.07.02	05:02:00	4047.52	4047.67	4045.99	4046.38	375	0	0
2026.07.02	05:03:00	4046.38	4048.02	4044.81	4045.28	505	0	0
2026.07.02	05:04:00	4045.28	4047.31	4043.79	4047.04	453	0	0
2026.07.02	05:05:00	4047.04	4047.28	4042.39	4042.70	387	0	0
2026.07.02	05:06:00	4042.70	4044.09	4042.42	4043.96	413	0	0
2026.07.02	05:07:00	4043.96	4045.36	4043.64	4044.24	335	0	0
2026.07.02	05:08:00	4044.24	4045.14	4044.06	4044.32	372	0	0
2026.07.02	05:09:00	4044.30	4045.49	4043.99	4044.50	353	0	0
2026.07.02	05:10:00	4044.50	4044.60	4041.16	4041.90	433	0	0
2026.07.02	05:11:00	4041.90	4043.59	4041.46	4043.57	343	0	0
2026.07.02	05:12:00	4043.57	4044.26	4043.08	4043.92	305	0	0
2026.07.02	05:13:00	4043.92	4044.82	4043.47	4044.30	262	0	0
2026.07.02	05:14:00	4044.30	4048.23	4044.20	4048.15	345	0	0
2026.07.02	05:15:00	4048.15	4051.62	4047.85	4051.30	334	0	0
2026.07.02	05:16:00	4051.30	4052.07	4050.60	4050.60	303	0	0
2026.07.02	05:17:00	4050.60	4054.22	4050.60	4052.07	370	0	0
2026.07.02	05:18:00	4052.09	4054.11	4052.01	4053.89	355	0	0
2026.07.02	05:19:00	4053.91	4054.14	4053.09	4054.04	250	0	0
2026.07.02	05:20:00	4054.04	4055.12	4053.30	4054.03	356	0	0
2026.07.02	05:21:00	4054.03	4054.33	4053.46	4054.08	294	0	0
2026.07.02	05:22:00	4054.10	4054.73	4051.35	4051.40	293	0	0
2026.07.02	05:23:00	4051.40	4052.34	4050.89	4050.92	280	0	0
2026.07.02	05:24:00	4050.92	4051.15	4048.70	4050.97	267	0	0
2026.07.02	05:25:00	4051.00	4051.71	4050.53	4050.84	241	0	0
2026.07.02	05:26:00	4050.84	4051.09	4050.38	4051.04	221	0	0
2026.07.02	05:27:00	4051.04	4052.42	4050.69	4051.89	255	0	0
2026.07.02	05:28:00	4051.85	4052.47	4051.14	4052.39	358	0	0
2026.07.02	05:29:00	4052.39	4052.68	4051.56	4051.56	235	0	0
2026.07.02	05:30:00	4051.59	4052.03	4048.18	4048.96	450	0	0
2026.07.02	05:31:00	4048.94	4049.87	4047.77	4049.72	391	0	0
2026.07.02	05:32:00	4049.72	4052.61	4049.54	4052.61	348	0	0
2026.07.02	05:33:00	4052.61	4054.12	4050.96	4051.11	352	0	0
2026.07.02	05:34:00	4051.09	4051.59	4049.98	4050.42	247	0	0
2026.07.02	05:35:00	4050.42	4051.49	4049.57	4051.21	330	0	0
2026.07.02	05:36:00	4051.21	4052.22	4050.30	4051.27	324	0	0
2026.07.02	05:37:00	4051.27	4054.17	4051.27	4053.86	402	0	0
2026.07.02	05:38:00	4053.86	4054.05	4052.52	4052.52	328	0	0
2026.07.02	05:39:00	4052.52	4053.44	4050.81	4051.09	280	0	0
2026.07.02	05:40:00	4051.09	4051.90	4050.07	4051.72	331	0	0
2026.07.02	05:41:00	4051.72	4054.02	4051.65	4053.95	439	0	0
2026.07.02	05:42:00	4053.95	4056.20	4053.59	4055.49	342	0	0
2026.07.02	05:43:00	4055.49	4056.43	4054.95	4056.14	317	0	0
2026.07.02	05:44:00	4056.14	4057.17	4055.80	4056.26	273	0	0
2026.07.02	05:45:00	4056.26	4057.03	4055.22	4056.54	300	0	0
2026.07.02	05:46:00	4056.54	4057.65	4055.91	4056.10	322	0	0
2026.07.02	05:47:00	4056.10	4056.27	4054.31	4055.49	411	0	0
2026.07.02	05:48:00	4055.44	4056.27	4054.44	4055.69	289	0	0
2026.07.02	05:49:00	4055.69	4058.28	4055.36	4056.84	306	0	0
2026.07.02	05:50:00	4056.84	4058.97	4056.73	4058.53	361	0	0
2026.07.02	05:51:00	4058.53	4058.67	4057.98	4058.04	283	0	0
2026.07.02	05:52:00	4058.02	4058.75	4056.99	4057.18	395	0	0
2026.07.02	05:53:00	4057.15	4057.77	4055.92	4056.39	393	0	0
2026.07.02	05:54:00	4056.40	4058.33	4056.26	4057.43	379	0	0
2026.07.02	05:55:00	4057.45	4058.22	4057.12	4057.91	399	0	0
2026.07.02	05:56:00	4057.91	4058.42	4057.00	4057.71	374	0	0
2026.07.02	05:57:00	4057.71	4060.65	4057.71	4060.56	359	0	0
2026.07.02	05:58:00	4060.56	4060.95	4059.38	4059.53	343	0	0
2026.07.02	05:59:00	4059.53	4059.53	4056.91	4057.16	351	0	0
2026.07.02	06:00:00	4057.16	4059.68	4056.54	4059.28	434	0	0
2026.07.02	06:01:00	4059.26	4059.30	4057.43	4058.13	340	0	0
2026.07.02	06:02:00	4058.13	4058.65	4056.85	4057.08	327	0	0
2026.07.02	06:03:00	4057.08	4058.53	4057.07	4058.12	322	0	0
2026.07.02	06:04:00	4058.12	4058.38	4056.37	4056.87	302	0	0
2026.07.02	06:05:00	4056.85	4057.47	4055.90	4057.29	364	0	0
2026.07.02	06:06:00	4057.30	4059.81	4057.15	4059.50	325	0	0
2026.07.02	06:07:00	4059.50	4059.54	4057.56	4057.57	257	0	0
2026.07.02	06:08:00	4057.57	4057.83	4056.45	4056.71	292	0	0
2026.07.02	06:09:00	4056.71	4057.32	4055.61	4055.79	284	0	0
2026.07.02	06:10:00	4055.79	4057.26	4055.77	4055.88	296	0	0
2026.07.02	06:11:00	4055.92	4057.95	4055.38	4057.21	412	0	0
2026.07.02	06:12:00	4057.24	4057.36	4056.60	4057.03	238	0	0
2026.07.02	06:13:00	4057.03	4057.23	4056.27	4056.81	341	0	0
2026.07.02	06:14:00	4056.81	4058.83	4056.81	4057.53	254	0	0
2026.07.02	06:15:00	4057.58	4060.32	4057.50	4059.94	347	0	0
2026.07.02	06:16:00	4059.94	4060.04	4058.39	4059.56	401	0	0
2026.07.02	06:17:00	4059.56	4060.14	4058.71	4059.50	353	0	0
2026.07.02	06:18:00	4059.46	4059.97	4058.53	4058.97	318	0	0
2026.07.02	06:19:00	4058.97	4059.41	4058.40	4059.15	307	0	0
2026.07.02	06:20:00	4059.12	4061.81	4059.10	4061.71	350	0	0
2026.07.02	06:21:00	4061.70	4062.10	4060.80	4061.58	391	0	0
2026.07.02	06:22:00	4061.58	4062.20	4060.76	4061.44	273	0	0
2026.07.02	06:23:00	4061.42	4061.69	4058.59	4058.83	251	0	0
2026.07.02	06:24:00	4058.83	4062.36	4058.70	4061.78	355	0	0
2026.07.02	06:25:00	4061.85	4062.27	4060.95	4061.97	272	0	0
2026.07.02	06:26:00	4061.97	4062.30	4060.96	4062.29	232	0	0
2026.07.02	06:27:00	4062.29	4066.84	4062.03	4064.69	415	0	0
2026.07.02	06:28:00	4064.65	4067.23	4064.01	4067.07	317	0	0
2026.07.02	06:29:00	4067.07	4067.07	4064.27	4065.37	356	0	0
2026.07.02	06:30:00	4065.37	4066.88	4064.17	4066.87	341	0	0
2026.07.02	06:31:00	4066.87	4066.87	4064.14	4065.18	257	0	0
2026.07.02	06:32:00	4065.19	4065.19	4063.78	4065.13	261	0	0
2026.07.02	06:33:00	4065.12	4065.42	4064.30	4064.62	271	0	0
2026.07.02	06:34:00	4064.63	4064.81	4063.39	4063.91	252	0	0
2026.07.02	06:35:00	4063.93	4064.48	4062.58	4063.04	211	0	0
2026.07.02	06:36:00	4063.04	4064.00	4062.06	4063.82	211	0	0
2026.07.02	06:37:00	4063.82	4064.50	4063.07	4063.44	245	0	0
2026.07.02	06:38:00	4063.39	4065.96	4063.39	4065.63	223	0	0
2026.07.02	06:39:00	4065.62	4065.76	4064.30	4065.10	220	0	0
2026.07.02	06:40:00	4065.10	4066.91	4065.00	4066.91	244	0	0
2026.07.02	06:41:00	4066.91	4067.88	4065.42	4065.80	277	0	0
2026.07.02	06:42:00	4065.80	4067.69	4065.80	4067.55	283	0	0
2026.07.02	06:43:00	4067.55	4067.64	4066.51	4066.81	251	0	0
2026.07.02	06:44:00	4066.79	4066.83	4065.51	4065.57	258	0	0
2026.07.02	06:45:00	4065.57	4066.68	4065.42	4065.77	243	0	0
2026.07.02	06:46:00	4065.82	4065.82	4062.96	4063.26	324	0	0
2026.07.02	06:47:00	4063.26	4065.96	4062.96	4065.90	308	0	0
2026.07.02	06:48:00	4065.90	4067.77	4065.78	4066.72	350	0	0
2026.07.02	06:49:00	4066.72	4069.29	4066.59	4068.81	408	0	0
2026.07.02	06:50:00	4068.81	4069.30	4067.63	4067.86	336	0	0
2026.07.02	06:51:00	4067.85	4068.86	4067.67	4068.82	331	0	0
2026.07.02	06:52:00	4068.82	4071.57	4068.82	4070.60	406	0	0
2026.07.02	06:53:00	4070.60	4072.71	4070.48	4072.46	304	0	0
2026.07.02	06:54:00	4072.46	4072.78	4071.74	4072.06	229	0	0
2026.07.02	06:55:00	4072.06	4073.57	4071.54	4073.56	349	0	0
2026.07.02	06:56:00	4073.56	4074.13	4073.00	4073.10	364	0	0
2026.07.02	06:57:00	4073.10	4073.29	4071.38	4071.40	295	0	0
2026.07.02	06:58:00	4071.41	4072.03	4070.40	4070.43	320	0	0
2026.07.02	06:59:00	4070.43	4070.70	4069.28	4069.99	329	0	0
2026.07.02	07:00:00	4069.99	4072.68	4069.97	4071.02	341	0	0
2026.07.02	07:01:00	4071.02	4072.04	4070.36	4071.87	370	0	0
2026.07.02	07:02:00	4071.87	4072.79	4071.55	4072.22	335	0	0
2026.07.02	07:03:00	4072.22	4072.23	4069.63	4069.63	326	0	0
2026.07.02	07:04:00	4069.63	4071.56	4069.63	4071.56	294	0	0
2026.07.02	07:05:00	4071.56	4072.15	4070.86	4071.67	282	0	0
2026.07.02	07:06:00	4071.67	4072.70	4071.58	4072.70	210	0	0
2026.07.02	07:07:00	4072.70	4073.05	4071.80	4071.80	226	0	0
2026.07.02	07:08:00	4071.98	4072.18	4071.09	4071.20	184	0	0
2026.07.02	07:09:00	4071.20	4072.14	4070.53	4070.60	205	0	0
2026.07.02	07:10:00	4070.60	4071.11	4069.59	4069.67	272	0	0
2026.07.02	07:11:00	4069.67	4070.03	4068.63	4069.22	224	0	0
2026.07.02	07:12:00	4069.24	4069.42	4068.35	4068.73	209	0	0
2026.07.02	07:13:00	4068.73	4069.40	4068.22	4069.27	203	0	0
2026.07.02	07:14:00	4069.27	4070.37	4069.11	4070.09	189	0	0
2026.07.02	07:15:00	4070.09	4070.29	4069.08	4069.24	249	0	1
2026.07.02	07:16:00	4069.24	4069.79	4068.92	4069.76	231	0	0
2026.07.02	07:17:00	4069.76	4070.45	4068.80	4069.21	251	0	0
2026.07.02	07:18:00	4069.21	4069.35	4068.49	4068.80	162	0	0
2026.07.02	07:19:00	4068.80	4068.81	4066.53	4067.42	201	0	0
2026.07.02	07:20:00	4067.44	4067.89	4067.01	4067.39	144	0	0
2026.07.02	07:21:00	4067.39	4067.47	4066.75	4067.14	166	0	0
2026.07.02	07:22:00	4067.14	4067.14	4065.65	4065.65	166	0	0
2026.07.02	07:23:00	4065.65	4066.01	4065.35	4065.83	208	0	0
2026.07.02	07:24:00	4065.83	4066.02	4064.80	4064.80	257	0	0
2026.07.02	07:25:00	4064.80	4066.58	4064.60	4066.25	223	0	0
2026.07.02	07:26:00	4066.25	4066.84	4065.59	4065.80	219	0	0
2026.07.02	07:27:00	4065.80	4065.92	4065.22	4065.66	202	0	0
2026.07.02	07:28:00	4065.66	4065.78	4065.16	4065.32	194	0	0
2026.07.02	07:29:00	4065.32	4065.64	4064.10	4065.55	194	0	0
2026.07.02	07:30:00	4065.55	4066.58	4064.51	4065.32	261	0	0
2026.07.02	07:31:00	4065.31	4065.46	4062.85	4063.38	228	0	0
2026.07.02	07:32:00	4063.38	4064.38	4063.33	4063.96	203	0	0
2026.07.02	07:33:00	4063.96	4064.57	4063.34	4064.50	232	0	0
2026.07.02	07:34:00	4064.50	4064.56	4063.18	4063.37	247	0	0
2026.07.02	07:35:00	4063.38	4063.38	4062.45	4062.84	251	0	0
2026.07.02	07:36:00	4062.84	4064.22	4062.84	4064.08	229	0	0
2026.07.02	07:37:00	4064.08	4064.20	4063.32	4063.60	226	0	0
2026.07.02	07:38:00	4063.60	4064.10	4063.38	4063.75	178	0	0
2026.07.02	07:39:00	4063.75	4064.20	4063.08	4063.34	179	0	0
2026.07.02	07:40:00	4063.34	4063.38	4062.34	4062.72	196	0	0
2026.07.02	07:41:00	4062.68	4062.68	4061.49	4061.59	180	0	0
2026.07.02	07:42:00	4061.59	4063.36	4061.59	4063.31	323	0	0
2026.07.02	07:43:00	4063.31	4064.45	4062.95	4063.94	190	0	0
2026.07.02	07:44:00	4063.94	4063.99	4063.28	4063.37	178	0	0
2026.07.02	07:45:00	4063.37	4063.37	4062.25	4062.89	274	0	0
2026.07.02	07:46:00	4062.89	4063.84	4062.86	4063.63	189	0	6
2026.07.02	07:47:00	4063.63	4063.67	4062.08	4062.08	233	0	0
2026.07.02	07:48:00	4062.08	4062.41	4061.78	4062.40	219	0	0
2026.07.02	07:49:00	4062.40	4062.46	4061.56	4062.08	202	0	0
2026.07.02	07:50:00	4062.10	4062.86	4061.99	4062.55	200	0	0
2026.07.02	07:51:00	4062.55	4064.96	4062.33	4064.12	249	0	0
2026.07.02	07:52:00	4064.12	4065.15	4064.10	4064.95	158	0	0
2026.07.02	07:53:00	4064.95	4064.95	4064.05	4064.07	173	0	0
2026.07.02	07:54:00	4064.09	4064.29	4063.29	4063.29	168	0	0
2026.07.02	07:55:00	4063.29	4063.74	4062.50	4063.47	165	0	0
2026.07.02	07:56:00	4063.47	4063.80	4062.66	4062.66	166	0	0
2026.07.02	07:57:00	4062.72	4063.14	4061.94	4063.11	201	0	0
2026.07.02	07:58:00	4063.11	4063.32	4061.42	4061.78	199	0	0
2026.07.02	07:59:00	4061.83	4062.38	4060.68	4060.74	193	0	0
2026.07.02	08:00:00	4060.75	4061.25	4059.66	4060.83	404	0	0
2026.07.02	08:01:00	4060.83	4061.24	4059.89	4060.75	321	0	0
2026.07.02	08:02:00	4060.75	4061.05	4059.79	4059.81	189	0	0
2026.07.02	08:03:00	4059.81	4059.81	4058.56	4059.35	257	0	0
2026.07.02	08:04:00	4059.35	4060.49	4057.76	4059.27	252	0	0
2026.07.02	08:05:00	4059.25	4060.05	4059.02	4059.02	232	0	0
2026.07.02	08:06:00	4059.02	4059.14	4057.83	4058.05	218	0	0
2026.07.02	08:07:00	4058.05	4059.91	4057.90	4059.91	327	0	0
2026.07.02	08:08:00	4059.91	4060.93	4058.54	4058.83	243	0	0
2026.07.02	08:09:00	4058.83	4059.08	4057.90	4058.33	231	0	0
2026.07.02	08:10:00	4058.33	4059.22	4056.65	4056.69	274	0	0
2026.07.02	08:11:00	4056.69	4058.07	4056.20	4057.65	272	0	0
2026.07.02	08:12:00	4057.73	4059.17	4057.60	4057.94	229	0	0
2026.07.02	08:13:00	4057.94	4057.98	4054.51	4055.61	257	0	0
2026.07.02	08:14:00	4055.61	4056.32	4054.97	4055.78	236	0	0
2026.07.02	08:15:00	4055.78	4056.26	4054.73	4055.88	307	0	0
2026.07.02	08:16:00	4055.88	4057.28	4055.82	4056.94	252	0	0
2026.07.02	08:17:00	4056.94	4058.16	4056.94	4058.16	275	0	0
2026.07.02	08:18:00	4058.17	4059.07	4057.71	4058.84	341	0	0
2026.07.02	08:19:00	4058.84	4058.87	4057.44	4058.74	283	0	0
2026.07.02	08:20:00	4058.74	4059.71	4058.42	4058.96	288	0	0
2026.07.02	08:21:00	4058.94	4059.75	4058.74	4059.50	271	0	0
2026.07.02	08:22:00	4059.50	4059.50	4058.46	4059.13	340	0	0
2026.07.02	08:23:00	4059.13	4060.91	4059.02	4060.05	270	0	0
2026.07.02	08:24:00	4060.06	4062.43	4059.92	4061.63	236	0	0
2026.07.02	08:25:00	4061.63	4062.31	4059.43	4061.13	312	0	0
2026.07.02	08:26:00	4061.13	4061.13	4059.75	4061.11	280	0	0
2026.07.02	08:27:00	4061.09	4061.21	4059.12	4059.34	331	0	0
2026.07.02	08:28:00	4059.33	4059.54	4058.10	4058.61	374	0	0
2026.07.02	08:29:00	4058.61	4059.02	4057.27	4057.49	341	0	0
2026.07.02	08:30:00	4057.48	4061.79	4055.61	4060.84	813	0	0
2026.07.02	08:31:00	4060.84	4061.29	4058.47	4058.91	653	0	0
2026.07.02	08:32:00	4058.91	4059.47	4057.36	4057.49	506	0	0
2026.07.02	08:33:00	4057.50	4058.32	4053.23	4055.64	768	0	0
2026.07.02	08:34:00	4055.63	4057.03	4055.10	4056.28	508	0	0
2026.07.02	08:35:00	4056.28	4059.13	4055.34	4057.29	523	0	0
2026.07.02	08:36:00	4057.29	4058.22	4055.67	4057.91	385	0	0
2026.07.02	08:37:00	4057.93	4064.24	4057.93	4064.14	595	0	0
2026.07.02	08:38:00	4064.14	4066.42	4063.46	4065.19	420	0	0
2026.07.02	08:39:00	4065.19	4065.90	4062.19	4062.93	412	0	0
2026.07.02	08:40:00	4062.94	4063.10	4061.72	4062.60	366	0	0
2026.07.02	08:41:00	4062.60	4063.73	4061.21	4063.65	499	0	0
2026.07.02	08:42:00	4063.65	4064.09	4061.40	4061.62	393	0	0
